id,age,gender,salary
1446,22,female,37710
1447,32,Male,33144
1448,32,female,50233
1449,48,M,66084
1450,21,F,33069
1451,47,Female,52348
1452,23,Female,29445
1453,24,Male,26337
1454,58,male,79245
1455,24,M,39329
1456,27,F,35755
1457,53,F,59268
1458,44,male,48983
1459,46,Female,59196
1460,26,female,25497
1461,55,M,46857
1462,51,Male,46634
1463,40,female,44953
1464,37,male,34396
1465,21,F,28569
1466,24,Male,41719
1467,57,M,51478
1468,47,female,52438
1469,50,Female,55239
1470,43,F,46399
1471,52,F,56157
1472,58,male,48652
1473,31,Female,38619
1474,58,Female,80202
1475,28,M,29190
1476,34,female,30189
1477,42,male,50376
1478,41,M,36417
1479,55,female,61870
1480,29,male,26319
1481,47,Male,66836
1482,54,F,74612
1483,48,M,64187
1484,24,male,37485
1485,23,F,32449
1486,34,male,33904
1487,49,M,64069
1488,45,M,60967
1489,42,female,36889
1490,58,Female,53475
1491,48,male,51941
1492,41,Male,43610
1493,54,Male,48963
1494,37,Female,55440
1495,54,male,48854
1496,52,Female,73023
1497,26,F,37702
1498,53,Female,75859
1499,29,M,48163
1500,43,Female,63548
1501,44,F,48104
1502,46,Female,42197
1503,25,Male,40077
1504,27,F,30794
1505,40,Female,55643
1506,38,female,55980
1507,53,F,72948
1508,58,F,64026
1509,42,female,45782
1510,32,Female,39330
1511,58,M,51055
1512,47,F,54670
1513,25,Female,34871
1514,31,Male,30519
1515,22,Female,28071
1516,39,female,34784
1517,27,female,38033
1518,45,female,62632
1519,57,Female,65962
1520,47,Female,61079
1521,54,Female,66418
1522,57,M,47515
1523,21,male,37587
1524,26,F,29432
1525,44,F,41308
1526,51,male,43716
1527,31,M,36932
1528,30,male,45338
1529,29,F,29900
1530,54,Female,72365
1531,23,Female,38426
1532,21,male,24207
1533,47,F,52386
1534,33,Male,47038
1535,48,male,41751
1536,21,F,37061
1537,53,male,72301
1538,52,M,44826
1539,39,Male,35172
1540,49,male,40395
1541,45,M,39743
1542,39,Male,32488
1543,20,male,34070
1544,20,F,26711
1545,44,male,38009
1546,52,Male,48408
1547,42,Female,35771
1548,30,Male,28478
1549,34,female,40556
1550,33,Female,42379
1551,20,F,28614
1552,52,M,70782
1553,25,Male,30161
1554,42,Male,35265
1555,45,female,51906
1556,22,M,20936
1557,25,Female,38593
1558,59,M,50168
1559,44,Female,53775
1560,36,Female,44085
1561,47,Female,65540
1562,51,Female,59114
1563,48,M,65339
1564,42,female,54428
1565,35,Male,39608
1566,51,Female,59910
1567,45,male,57285
1568,52,F,56897
1569,38,Female,45745
1570,36,M,40519
1571,57,M,
1572,33,Male,48231
1573,37,female,39745
1574,40,female,42585
1575,58,female,65625
1576,58,Female,62208
1577,47,male,53106
1578,39,Male,33885
1579,25,F,24742
1580,45,F,62249
1581,25,Male,39138
1582,58,M,63401
1583,45,M,58555
1584,36,male,41856
1585,59,male,77421
1586,21,M,37536
1587,40,Male,34518
1588,26,M,25971
1589,39,F,36433
1590,22,female,24776
1591,55,F,61615
1592,38,Male,52598
1593,49,Female,51695
1594,30,Male,30605
1595,32,Female,30433
1596,52,M,44843
1597,57,Female,74934
1598,21,F,33124
1599,42,M,37413
1600,39,Female,48622
1601,49,Female,62486
1602,34,male,51732
1603,21,Female,23056
1604,49,M,42385
1605,44,female,46744
1606,23,male,31077
1607,20,Male,30895
1608,27,F,27323
1609,33,F,37830
1610,30,M,40278
1611,43,Male,38027
1612,43,male,59469
1613,51,Male,43564
1614,44,M,41498
1615,47,Female,51150
1616,35,male,50534
1617,58,male,50552
1618,35,Male,42341
1619,55,female,61040
1620,31,M,32508
1621,31,Male,30051
1622,53,F,59696
1623,57,female,50772
1624,39,M,41777
1625,34,Female,51665
1626,41,M,57318
1627,35,M,33504
1628,43,male,40302
1629,22,male,32603
1630,20,Male,32391
1631,57,Female,48176
1632,36,M,39796
1633,40,Male,51905
1634,32,male,45227
1635,21,male,33041
1636,21,male,21771
1637,44,Female,60808
1638,47,M,48594
1639,45,female,50209
1640,54,Male,61496
1641,47,F,54017
1642,52,Male,71667
1643,37,male,35235
1644,33,M,32284
1645,28,male,32358
1646,49,Male,53706
1647,22,Female,31626
1648,53,M,45984
1649,52,female,56414
1650,46,Male,51703
1651,28,female,30867
1652,32,F,39819
1653,49,male,50725
1654,35,Female,32781
1655,45,M,58521
1656,24,F,33632
1657,46,Male,65821
1658,34,male,53712
1659,47,Female,65884
1660,22,Female,31346
1661,20,female,24047
1662,20,Female,26682
1663,25,Male,39389
1664,30,M,29407
1665,35,female,47838
1666,52,male,46743
1667,43,M,42220
1668,51,Male,42067
1669,29,Female,45015
1670,44,M,59830
1671,29,Female,36608
1672,32,Male,30709
1673,20,male,28281
1674,54,female,45252
1675,33,Female,40394
1676,40,Male,46243
1677,57,F,63988
1678,20,F,31482
1679,39,Female,43215
1680,24,M,25286
1681,59,Male,63446
1682,51,female,67343
1683,20,Male,31819
1684,59,male,77563
1685,21,Female,24703
1686,50,Female,68436
1687,45,Female,43594
1688,28,Male,32292
1689,49,Female,53613
1690,27,female,46142
1691,24,M,26284
1692,58,female,64758
1693,23,M,35423
1694,59,female,64843
1695,55,female,59402
1696,40,female,46185
1697,52,male,58438
1698,45,female,49163
1699,59,male,64683
1700,58,Female,66718
1701,30,Male,31410
1702,40,M,44469
1703,41,M,55490
1704,56,Male,47413
1705,26,Male,39790
1706,32,female,38133
1707,39,male,49883
1708,34,F,49536
1709,57,M,76215
1710,53,Male,75151
1711,55,Female,63934
1712,44,F,65348
1713,48,M,54027
1714,47,Female,62909
1715,33,M,48263
1716,23,female,30520
1717,57,F,65596
1718,26,male,42331
1719,32,male,37061
1720,36,male,43080
1721,48,Female,49373
1722,36,female,35933
1723,55,F,59266
1724,38,male,46387
1725,45,female,39315
1726,28,Male,42673
1727,21,F,28883
1728,39,F,45331
1729,42,male,35748
1730,37,F,37560
1731,45,Male,42369
1732,44,Male,41982
1733,36,Female,49474
1734,58,male,49858
1735,29,Male,28098
1736,44,Male,46694
1737,47,F,42383
1738,45,M,39492
1739,31,M,44096
1740,38,Female,51384
1741,42,M,37588
1742,33,female,38168
1743,36,Female,41421
1744,34,Male,30669
1745,40,M,38007
1746,57,F,63792
1747,49,Female,54136
1748,38,male,32945
1749,51,female,71342
1750,48,female,51869
1751,41,F,46407
1752,39,female,52528
1753,57,male,51580
1754,57,Male,71573
1755,55,F,72525
1756,20,M,24348
1757,38,male,33376
1758,45,female,45936
1759,26,female,31771
1760,53,F,59139
1761,55,female,70979
1762,25,Male,39188
1763,56,female,49227
1764,41,female,49989
1765,28,male,26330
1766,48,male,45364
1767,36,Male,31767
1768,32,Female,39253
1769,36,M,49878
1770,29,Male,27668
1771,44,M,36835
1772,37,Male,43643
1773,34,F,51198
1774,46,M,52259
1775,38,female,41894
1776,34,Female,38996
1777,26,Female,40020
1778,59,male,53320
1779,35,female,43160
1780,43,Female,58048
1781,42,M,43202
1782,30,F,32392
1783,43,Female,46471
1784,24,male,41235
1785,58,Female,65366
1786,49,Male,68027
1787,35,M,31290
1788,39,Male,52898
1789,48,F,55224
1790,36,Male,45171
1791,38,F,45443
1792,45,F,52206
1793,34,Male,30512
1794,44,M,50547
1795,34,Female,45054
1796,39,Male,37373
1797,49,female,44013
1798,40,Female,54496
1799,54,male,67135
1800,25,M,31803
1801,56,Female,49486
1802,30,F,29279
1803,42,male,46619
1804,58,female,62971
1805,28,M,32902
1806,37,M,56212
1807,55,F,65082
1808,59,M,52601
1809,55,Female,59034
1810,47,Female,60845
1811,38,F,52228
1812,49,M,46787
1813,57,male,77559
1814,34,male,51760
1815,31,Male,48573
1816,21,M,24847
1817,28,F,32313
1818,54,F,62245
1819,20,Female,26204
1820,50,Female,53683
1821,47,F,52853
1822,56,F,74513
1823,26,M,27093
1824,35,male,46179
1825,33,Female,29832
1826,52,female,58836
1827,25,M,30868
1828,40,F,48418
1829,29,Female,32122
1830,51,male,44639
1831,25,M,24910
1832,21,Female,23643
1833,58,F,64776
1834,46,Male,60954
1835,33,Male,41189
1836,42,Female,49872
1837,58,Female,66684
1838,40,Male,34625
1839,49,M,55019
1840,44,F,51465
1841,43,M,61000
1842,30,male,38071
1843,54,male,50279
1844,23,M,24016
1845,56,Female,58083
1846,55,M,73368
1847,32,Male,45840
1848,28,M,32349
1849,47,female,50809
1850,35,M,34643
1851,25,Male,30010
1852,46,female,55535
1853,29,Female,28459
1854,42,female,49059
1855,40,M,55905
1856,45,M,48422
1857,22,female,33324
1858,54,Male,60999
1859,26,F,31233
1860,46,Female,50376
1861,52,Female,69730
1862,23,Female,41142
1863,45,Female,47602
1864,27,F,35460
1865,39,female,50951
1866,36,male,33664
1867,24,Female,36117
1868,28,Male,34417
1869,27,F,32942
1870,26,male,22972
1871,56,male,60397
1872,55,Male,48256
1873,22,F,32431
1874,27,F,38414
1875,24,Male,24034
1876,24,Male,39207
1877,36,M,52123
1878,46,Male,45261
1879,59,Female,64126
1880,58,F,62338
1881,31,F,36465
1882,47,Male,40298
1883,23,female,26015
1884,47,female,54412
1885,44,male,49747
1886,55,Female,61196
1887,22,female,26703
1888,50,female,54906
1889,56,Male,50940
1890,31,F,29418
1891,56,F,59378
1892,56,F,51642
1893,23,female,25383
1894,49,Female,56709
1895,57,Male,78065
1896,57,female,51412
1897,46,M,39527
1898,41,male,52047
1899,20,Male,36739
1900,57,female,66068
1901,39,M,53890
1902,37,Male,32967
1903,25,M,27486
1904,31,female,34478
1905,36,female,35972
1906,41,female,45737
1907,37,male,35426
1908,29,Female,36334
1909,43,female,50855
1910,39,Female,57520
1911,31,female,37729
1912,23,Female,33773
1913,24,Female,43432
1914,45,F,47230
1915,55,F,61901
1916,35,female,43787
1917,24,F,32977
1918,45,Male,39107
1919,38,F,43942
1920,25,Male,25090
1921,43,F,46991
1922,50,female,44788
1923,50,female,49859
1924,26,male,32822
1925,29,Male,36033
1926,58,M,51560
1927,41,M,44637
1928,33,male,48996
1929,47,F,41898
1930,41,Female,40705
1931,51,male,46187
1932,30,Male,43137
1933,33,F,32611
1934,50,Female,41402
1935,23,Female,31294
1936,41,M,57285
1937,48,male,42835
1938,54,M,57945
1939,32,Male,30661
1940,39,female,41906
1941,38,F,47319
1942,34,Female,40068
1943,45,Male,62590
1944,39,Female,41289
1945,55,M,47635
1946,25,M,27093
1947,34,F,42114
1948,23,M,29056
1949,25,female,36128
1950,21,M,37490
1951,55,female,73228
1952,34,M,29172
1953,31,male,40889
1954,59,female,51204
1955,26,Female,43467
1956,41,F,48895
1957,27,Female,42276
1958,30,F,44875
1959,21,Male,23054
1960,49,Female,49438
1961,23,Male,33459
1962,44,male,61077
1963,40,female,43476
1964,44,male,41757
1965,28,male,32245
1966,27,M,36544
1967,24,female,27946
1968,47,Male,46300
1969,21,F,26635
1970,40,female,38359
1971,27,F,32657
1972,53,F,47950
1973,42,Female,62381
1974,34,Female,47883
1975,46,Male,45256
1976,21,Male,26883
1977,47,F,48978
1978,30,Male,29142
1979,40,male,35837
1980,51,Male,69006
1981,51,male,67867
1982,26,M,25037
1983,41,F,46117
1984,33,Female,40232
1985,32,M,39745
1986,40,M,37886
1987,41,F,46659
1988,53,F,75657
1989,29,M,42275
1990,20,M,27685
1991,20,Male,21765
1992,43,female,39477
1993,22,M,26282
1994,50,F,53760
1995,32,Male,30834
1996,23,M,22203
1997,42,male,37941
1998,25,F,35441
1999,53,Female,74647
2000,37,male,51569
2001,55,F,62988
2002,45,F,51242
2003,52,Female,70681
2004,52,M,71890
2005,44,Male,38709
2006,36,female,32793
2007,22,Female,25049
2008,41,Male,37003
2009,54,F,62213
2010,23,Male,26218
2011,47,F,53950
2012,32,female,39333
2013,49,female,54713
2014,31,Female,47497
2015,22,Male,39819
2016,40,female,46139
2017,59,Female,77484
2018,20,Female,28993
2019,37,female,39292
2020,32,female,40941
2021,26,Male,27951
2022,32,male,36269
2023,36,M,49039
2024,51,Male,72434
2025,48,M,63112
2026,49,Male,62198
2027,30,Male,27109
2028,33,F,38315
2029,29,M,34618
2030,27,M,40503
2031,50,M,69459
2032,25,M,38134
2033,38,Female,44356
2034,38,male,49934
2035,31,Male,39966
2036,58,M,61870
2037,37,female,42570
2038,22,F,36643
2039,28,male,35566
2040,25,Female,41842
2041,20,female,22405
2042,59,male,81958
2043,48,Male,44630
2044,54,Male,72265
2045,54,male,77660
2046,49,Female,55046
2047,54,male,58947
2048,58,Male,51498
2049,41,F,50227
2050,47,F,53055
2051,37,Female,52872
2052,51,male,45970
2053,24,male,33820
2054,53,female,59380
2055,50,M,45355
2056,52,M,57658
2057,23,F,31442
2058,33,male,32920
2059,34,F,38220
2060,39,male,35526
2061,39,M,53405
2062,54,F,56672
2063,23,M,28273
2064,37,Female,42540
2065,43,F,50502
2066,46,Male,41337
2067,52,Female,56262
2068,44,Male,52265
2069,24,F,24734
2070,37,Female,49186
2071,39,Male,48375
2072,54,Female,47894
2073,25,M,36133
2074,46,Male,51193
2075,47,female,63767
2076,30,male,33332
2077,28,Male,27134
2078,47,Female,64995
2079,38,Female,35936
2080,58,Male,51600
2081,40,Female,54490
2082,50,F,55430
2083,26,Male,30965
2084,56,F,65109
2085,44,Male,40770
2086,47,Male,41590
2087,55,Male,72945
2088,36,F,45790
2089,45,F,48855
2090,47,Female,63140
2091,56,Male,79563
2092,36,Male,42146
2093,36,female,46389
2094,52,male,70921
2095,53,Female,57347
2096,42,M,35274
2097,49,male,64858
2098,46,M,48858
2099,28,M,26463
2100,39,Male,35899
2101,42,male,35442
2102,38,Female,45449
2103,56,Male,74717
2104,23,Male,29441
2105,32,female,45647
2106,57,Male,48568
2107,31,female,34931
2108,28,Male,27176
2109,34,male,40460
2110,40,Male,37092
2111,34,F,38796
2112,24,Male,25049
2113,24,Female,39336
2114,44,male,42112
2115,43,F,58985
2116,56,male,73810
2117,50,M,42716
2118,53,F,60637
2119,33,Male,27235
2120,46,F,50071
2121,23,F,29055
2122,42,Female,59729
2123,57,M,52716
2124,24,Male,31272
2125,46,Female,49566
2126,33,Female,30930
2127,26,Male,27331
2128,37,female,34986
2129,51,M,44901
2130,21,male,39669
2131,39,Female,43111
2132,48,Female,52418
2133,45,male,60340
2134,57,M,77650
2135,20,M,37625
2136,24,male,23207
2137,33,female,36519
2138,44,F,49841
2139,28,Male,39565
2140,49,F,53688
2141,38,female,34146
2142,59,M,54338
2143,27,female,37712
2144,35,Female,39634
2145,27,Male,35204
2146,42,Female,56727
2147,28,female,36579
2148,51,M,43184
2149,56,male,51544
2150,53,female,57255
2151,37,Male,31570
2152,34,Male,30917
2153,34,male,47878
2154,48,Male,40736
2155,42,Male,47119
2156,42,male,59386
2157,20,F,27169
2158,41,F,60576
2159,26,M,30855
2160,51,male,44704
2161,47,Male,53532
2162,51,M,69857
2163,52,male,69782
2164,32,female,37573
2165,47,F,38838
2166,28,F,42092
2167,22,F,32050
2168,36,M,49206
2169,53,Female,52205
2170,51,M,72896
2171,28,F,43544
2172,20,Female,31477
2173,39,female,43874
2174,24,male,39173
2175,59,male,81223
2176,40,M,54371
2177,24,Male,27331
2178,23,female,29811
2179,27,female,46723
2180,44,M,46688
2181,26,Female,41884
2182,56,female,60467
2183,51,M,66336
2184,36,F,39655
2185,47,F,56763
2186,25,F,30270
2187,55,male,62655
2188,21,M,25023
2189,50,female,64346
2190,20,male,29987
2191,22,male,28734
2192,32,Female,41491
2193,50,female,57257
2194,48,Male,44378
2195,52,F,56289
2196,29,F,38179
2197,57,female,62842
2198,28,Female,42736
2199,20,male,34925
2200,56,male,47399
2201,51,M,68159
2202,52,female,54929
2203,21,Male,24615
2204,21,M,24808
2205,24,male,33707
2206,29,male,36912
2207,57,male,76676
2208,56,Female,70992
2209,21,Male,24039
2210,59,M,78704
2211,44,Male,47636
2212,57,M,60504
2213,56,female,62669
2214,37,F,42676
2215,46,Female,51472
2216,39,F,37449
2217,53,F,61902
2218,27,Female,29502
2219,23,female,31814
2220,49,male,42521
2221,55,Male,49523
2222,28,F,33144
2223,31,Male,33209
2224,33,male,40169
2225,54,male,72289
2226,25,Male,35103
2227,42,M,36264
2228,23,Female,32344
2229,20,Male,22747
2230,28,female,34583
2231,28,Male,30853
2232,34,F,55004
2233,43,Female,39221
2234,27,F,32357
2235,47,F,41554
2236,36,male,48833
2237,54,Female,58340
2238,50,Female,67851
2239,23,Female,23638
2240,33,M,33238
2241,44,male,38975
2242,59,male,65184
2243,26,F,32043
2244,50,F,52638
2245,54,male,45770
2246,57,female,63512
2247,39,male,53237
2248,35,Female,50415
2249,41,M,59156
2250,55,male,47349
2251,38,female,48151
2252,21,F,33554
2253,23,M,34757
2254,53,female,48405
2255,26,F,33191
2256,33,Female,37262
2257,51,Female,65532
2258,36,F,39531
2259,56,Female,49586
2260,33,Female,51205
2261,36,Female,30406
2262,51,Female,56694
2263,21,female,24948
2264,58,F,63069
2265,23,male,41686
2266,59,Female,65869
2267,49,F,44864
2268,49,Male,55980
2269,52,F,59978
2270,20,Male,22868
2271,52,Male,48849
2272,55,M,60585
2273,50,male,54814
2274,56,F,49015
2275,33,male,46557
2276,25,F,31700
2277,26,F,26693
2278,59,female,65494
2279,43,M,38673
2280,23,M,30577
2281,44,Male,62048
2282,22,F,24549
2283,47,male,53140
2284,42,male,55161
2285,55,Female,70892
2286,32,Female,48227
2287,41,Male,38430
2288,44,M,47029
2289,43,male,55877
2290,56,Male,64573
2291,52,Male,56413
2292,33,Male,45713
2293,43,Male,55863
2294,41,male,43868
2295,56,Female,81207
2296,42,Male,37520
2297,25,F,31795
2298,38,Female,32701
2299,31,Male,26848
2300,45,Female,53892
2301,48,Male,55455
2302,33,male,47893
2303,36,Male,28668
2304,49,F,53680
2305,26,Male,33474
2306,40,F,55443
2307,20,M,28030
2308,57,F,80493
2309,23,Male,38847
2310,27,female,28843
2311,37,Male,50475
2312,27,Female,32345
2313,50,F,55279
2314,50,Female,54806
2315,47,M,64566
2316,56,female,57810
2317,22,F,30566
2318,34,Female,46034
2319,23,F,23761
2320,54,female,47476
2321,53,M,49522
2322,55,female,49440
2323,25,Male,32115
2324,23,M,34290
2325,49,male,66082
2326,58,F,62033
2327,37,F,35734
2328,41,male,36830
2329,29,male,33180
2330,48,female,52904
2331,42,Female,49279
2332,23,female,32996
2333,38,F,52293
2334,45,F,51677
2335,26,female,41064
2336,32,Female,34270
2337,22,Male,35993
2338,59,Male,49357
2339,30,female,30209
2340,35,Female,38960
2341,39,M,35747
2342,42,F,43468
2343,42,female,47382
2344,51,Male,44856
2345,57,F,63980
2346,22,F,36129
2347,27,male,27267
2348,57,F,65436
2349,59,Female,82114
